transaction_id,day_of_week,is_weekend,is_month_start,is_month_end,location_type,account_type,account_balance,monthly_income,age,num_prev_withdrawals,hour_of_day,nearby_shops,withdrawal_amount
TXN008231,4,0,0,0,1,1,58239.4,93692.4,27,14,14,23,3739.58
TXN008232,6,1,0,0,1,2,59940.36,139401.45,28,11,11,38,5895.2
TXN008233,6,1,0,1,0,1,78894.76,81463.42,33,1,4,2,4986.05
TXN008234,4,0,1,1,2,1,95199.18,49149.79,37,12,13,47,5489.39
TXN008235,0,0,0,1,1,2,35904.84,63877.45,59,6,9,3,3949.22
TXN008236,5,1,0,1,1,1,44064.43,40636.17,61,4,19,29,4587.11
TXN008237,5,1,1,1,2,1,67294.2,40796.22,36,12,0,2,3966.09
TXN008238,2,0,1,0,1,2,96743.53,75859.02,26,10,15,3,4910.48
TXN008239,5,1,1,1,0,1,89133.84,134959.64,53,1,3,12,6165.72
TXN008240,1,0,1,1,1,1,66871.77,36861.71,32,11,4,13,3598.25
TXN008241,0,0,0,1,2,2,85744,50301.8,40,5,8,9,5876.33
TXN008242,4,0,1,1,0,0,8977.84,129418.34,38,10,16,13,2814.02
TXN008243,5,1,0,0,0,0,38024.13,57495.88,56,6,5,16,3142.37
TXN008244,0,0,1,1,2,0,1802.7,144737.88,22,7,23,21,3564.24
TXN008245,5,1,0,1,2,0,18158.49,47648.84,68,2,4,45,4142.47
TXN008246,4,0,1,1,0,0,63234.01,71900.08,39,10,17,36,2520.24
TXN008247,3,0,1,0,1,0,88613.38,23385.39,48,3,16,20,2159.71
TXN008248,4,0,1,1,2,2,63461.64,148904.61,32,11,20,24,5762.85
TXN008249,4,0,0,0,0,2,66581.74,134619.89,45,5,10,2,5037.43
TXN008250,4,0,0,1,2,2,10830.25,124458.72,55,2,2,18,4396.34
TXN008251,5,1,0,1,1,1,66653.62,32027.95,69,10,5,31,4494.55
TXN008252,2,0,1,1,1,0,45707.5,145710.13,32,5,8,14,3833.08
TXN008253,4,0,0,1,0,0,65318.3,140081.18,66,8,12,40,4111.28
TXN008254,1,0,1,1,1,2,32954.22,70994,36,11,0,23,3092.4
TXN008255,1,0,1,1,1,1,58357.85,105429.18,52,4,14,8,4151.03
TXN008256,0,0,1,1,1,1,42694.9,148944.18,35,1,19,9,4733.91
TXN008257,2,0,0,1,2,2,56084.39,67364.33,27,9,3,47,4899.78
TXN008258,0,0,1,1,0,0,15135.41,25826.4,32,1,22,31,2155.6
TXN008259,1,0,0,0,0,1,39884.57,131489.06,67,13,1,39,2395.68
TXN008260,6,1,1,0,0,0,37740.73,76707.92,41,10,15,6,1869.06
TXN008261,1,0,1,0,1,1,73771.25,148175.72,64,6,23,45,3835.95
TXN008262,3,0,1,0,2,0,70787.75,87125,68,13,5,49,3248.09
TXN008263,4,0,0,1,0,1,90931.44,14126.86,37,3,19,26,4044.32
TXN008264,6,1,0,1,2,0,63389.53,78841.77,54,8,14,14,5180.18
TXN008265,1,0,1,0,0,0,31797.44,110528.7,28,8,18,43,1873.19
TXN008266,5,1,0,0,1,0,78430.85,13644.2,26,5,6,20,3753.17
TXN008267,5,1,0,0,0,2,49951.27,67882.82,22,9,10,9,4478.97
TXN008268,0,0,1,0,0,0,19752.57,31778.43,28,12,17,22,1658.6
TXN008269,6,1,1,1,1,0,74867.44,100033.55,56,4,7,4,4341.5
TXN008270,0,0,0,0,1,1,13686.87,144028.42,44,6,1,48,3619.64
TXN008271,4,0,1,1,0,1,18226.26,97441.89,19,4,11,5,3562.53
TXN008272,4,0,1,1,2,2,75996.21,107282.88,69,12,21,21,5646.87
TXN008273,3,0,0,1,1,1,77129.4,65518.81,37,8,7,27,5176.61
TXN008274,2,0,0,0,0,0,79182.74,88839.72,38,8,0,18,2227.03
TXN008275,0,0,1,0,1,2,29685.85,86140.08,68,14,6,48,2635.4
TXN008276,4,0,0,1,2,2,86725.45,116344.89,67,6,8,13,5731.66
TXN008277,0,0,0,0,0,2,72405.48,129967.63,47,14,21,47,4217.18
TXN008278,4,0,1,0,0,0,83479.76,102804.03,65,3,21,6,3068.16
TXN008279,1,0,1,1,2,0,71006.25,147173.23,18,0,8,14,6029.38
TXN008280,0,0,1,1,2,1,58169.85,125960.37,52,14,1,31,3883.56
TXN008281,1,0,1,0,0,1,11384.78,27450.54,43,3,3,21,1554.95
TXN008282,0,0,0,1,2,1,71238.15,81046.56,49,11,13,45,5680.65
TXN008283,2,0,0,0,2,2,69200.85,136453.05,26,13,13,20,5238.27
TXN008284,3,0,1,0,0,0,31592.87,142150.88,66,2,7,18,1498.23
TXN008285,5,1,1,1,1,1,73714.07,63228.83,57,0,20,12,5597.85
TXN008286,5,1,1,1,2,0,55270.23,111598.57,38,12,8,21,4147.24
TXN008287,5,1,1,0,1,2,56160.92,67476.37,33,9,2,9,4121.75
TXN008288,1,0,0,1,1,0,37076.67,27312.36,29,3,21,45,3312.29
TXN008289,6,1,0,0,1,0,12120.11,133845.58,53,6,21,45,3230.99
TXN008290,4,0,1,1,2,2,22084.38,140473.44,54,1,18,43,6108.56
TXN008291,5,1,1,0,0,1,76998.75,80665.07,44,12,5,23,4700.16
TXN008292,2,0,0,1,0,0,27508.43,12563.04,24,11,0,7,682.98
TXN008293,5,1,0,0,0,0,724.18,124245.08,47,11,20,7,2010.49
TXN008294,0,0,0,0,0,2,99703.23,76774.45,41,14,17,48,4488.8
TXN008295,1,0,0,1,0,0,21462.88,20503.97,67,6,7,48,2064.42
TXN008296,6,1,1,0,0,0,65710.62,36514.81,47,14,6,38,2048
TXN008297,0,0,0,0,1,0,92728.74,31296.71,37,5,6,49,3447.47
TXN008298,6,1,0,0,1,2,60171.42,106079.04,63,8,9,18,5078.61
TXN008299,0,0,0,0,1,0,80003.55,51917.33,57,10,3,41,2569.66
TXN008300,0,0,1,0,2,2,97648.99,27876.67,62,1,17,17,4998.49
TXN008301,3,0,1,1,2,1,86106.16,138470.84,45,13,18,32,4254.74
TXN008302,3,0,0,0,2,0,56011.46,143914.35,21,14,9,47,4189.82
TXN008303,4,0,0,0,0,2,36688.44,29400.62,29,5,19,36,3232.3
TXN008304,1,0,1,0,1,2,48505.21,42233.02,20,12,18,28,3145.06
TXN008305,2,0,1,1,2,0,84261.7,92896.9,54,10,2,31,3921.42
TXN008306,2,0,0,1,1,2,85408.78,31071.1,21,5,16,7,5396.69
TXN008307,2,0,1,0,0,1,84662.56,32202.84,32,5,0,31,2626.21
TXN008308,0,0,0,0,1,1,59923.83,57120.65,45,2,23,11,3368.19
TXN008309,3,0,1,1,0,1,47957.11,142883.85,54,5,7,21,3800.22
TXN008310,1,0,0,1,2,1,31478.14,144741.91,26,8,16,19,4619.38
TXN008311,0,0,0,0,0,2,834.41,127850.35,31,13,3,44,3664.62
TXN008312,6,1,1,1,0,2,76566.28,107399.81,49,11,1,25,4681.95
TXN008313,3,0,0,0,1,1,28061.33,110894.27,65,12,16,16,2946.39
TXN008314,3,0,1,0,0,1,33302.95,75740.2,20,10,1,41,3167.05
TXN008315,5,1,1,0,2,1,84426.38,84221.65,64,2,0,33,4875.27
TXN008316,5,1,1,1,2,1,5698.99,98823.37,35,1,4,30,5136.29
TXN008317,1,0,0,0,0,1,92798.22,112380.13,67,7,5,17,4805.44
TXN008318,6,1,0,0,1,2,635.51,23558.46,31,12,11,2,2533.31
TXN008319,1,0,0,1,2,1,93947.33,41484.18,42,13,23,17,4732.32
TXN008320,1,0,1,0,2,1,45748.47,144812.05,56,12,9,19,3976.94
TXN008321,0,0,0,0,0,0,10661.2,56919.92,43,14,7,20,605.35
TXN008322,4,0,0,0,0,2,67579.06,47586.39,69,2,13,34,4231.84
TXN008323,1,0,0,1,2,1,89637.71,69067.58,23,14,3,41,4793.7
TXN008324,5,1,0,1,0,2,44088.25,50728.91,43,11,18,42,5249.55
TXN008325,4,0,1,0,0,0,69290.11,22765.23,65,14,4,29,1007.05
TXN008326,0,0,0,1,2,0,97946.59,39114.56,68,4,23,35,4474.21
TXN008327,4,0,1,0,1,1,24449.73,99622.37,58,4,20,3,2483.66
TXN008328,2,0,1,0,1,1,82134.72,41245.56,69,1,6,14,3762.1
TXN008329,6,1,1,1,2,1,29876.09,100673.41,18,1,19,47,5716.13
TXN008330,4,0,1,1,0,1,42920.59,24011.33,67,5,1,6,1415.56
TXN008331,1,0,0,0,2,0,28535.7,15862.69,38,1,10,31,3582.7
TXN008332,0,0,0,1,2,2,44878.17,130619.48,31,13,9,32,5768.01
TXN008333,6,1,0,1,0,1,1006.36,116403.67,63,5,17,12,4057.65
TXN008334,1,0,1,1,1,2,30692.17,103243.88,25,11,1,16,3479.91
TXN008335,6,1,0,0,1,1,44806.76,14325.89,42,11,13,39,4098.28
TXN008336,5,1,1,0,0,1,63407.9,43509.55,66,6,23,37,3215.39
TXN008337,2,0,0,1,2,0,63917.46,123724.01,35,12,9,5,4370.68
TXN008338,5,1,0,0,0,1,58586.67,30253.47,32,3,5,49,4570.98
TXN008339,1,0,0,0,2,1,29656.67,123799.48,59,9,20,3,3299.43
TXN008340,1,0,1,1,0,1,94766.73,91792.7,37,3,2,14,4861.15
TXN008341,1,0,0,0,0,0,39501,113651.57,33,12,22,7,1441.63
TXN008342,3,0,1,1,1,2,22080.95,100230.99,24,2,15,33,5042.24
TXN008343,2,0,1,0,1,0,55674.04,68378.54,46,0,7,29,2827.67
TXN008344,6,1,1,0,0,1,75018.4,50876.83,48,3,8,22,3669.85
TXN008345,1,0,0,1,0,1,1717.24,104182.09,46,2,10,8,3129.86
TXN008346,1,0,0,0,1,1,27996.23,122967.8,34,7,15,23,3710.25
TXN008347,6,1,1,1,2,2,82585.3,16262.57,22,4,1,43,6320.04
TXN008348,5,1,1,0,1,2,50948.6,63187.25,35,6,23,7,3928.63
TXN008349,5,1,1,0,2,1,41144.59,59102.17,31,2,4,49,5048.68
TXN008350,1,0,1,0,1,1,93124.68,88325.92,48,2,0,5,3707.77
TXN008351,0,0,1,1,1,2,9408.74,25949.51,67,10,22,24,2220.04
TXN008352,3,0,0,0,2,0,61749.23,140678.72,35,5,14,12,4743.55
TXN008353,5,1,0,0,0,0,34547.78,86791.44,64,9,6,33,2431.09
TXN008354,0,0,0,1,1,2,7546.93,139325.39,42,3,15,24,5809.27
TXN008355,3,0,1,1,1,2,21767.58,124371.73,28,7,11,17,4877
TXN008356,1,0,1,0,1,1,62979.35,36829.44,43,2,18,8,2790.84
TXN008357,2,0,0,1,0,2,3313.55,28527.46,22,4,14,32,3563.87
TXN008358,4,0,0,1,1,2,59428.76,130575.03,33,0,2,5,5455.44
TXN008359,4,0,1,1,0,1,95706.62,85054.03,25,13,19,13,3203.16
TXN008360,1,0,1,1,1,2,79612.06,12763.98,30,0,20,5,5273.03
TXN008361,5,1,1,0,2,1,34886.91,140791.74,49,14,20,17,4478.02
TXN008362,0,0,0,1,1,0,14251.66,76223.98,44,7,4,42,2457.37
TXN008363,2,0,1,0,1,0,46773.91,52131.08,66,6,14,38,2661.04
TXN008364,6,1,1,0,0,0,39598.57,82323.7,43,0,21,25,3381
TXN008365,3,0,1,0,0,1,97187.43,125208.57,26,5,16,35,4700.78
TXN008366,1,0,0,1,0,0,98991.87,25440.98,64,1,15,35,4300.16
TXN008367,2,0,1,1,2,0,41353.17,60250.61,24,11,15,10,3282.37
TXN008368,2,0,0,0,2,1,15304.01,54641.33,67,0,22,17,3510.67
TXN008369,5,1,1,0,0,1,91105.65,127550.93,63,9,11,14,4113.63
TXN008370,3,0,1,1,2,0,79457.46,118985.42,25,4,3,29,4953.19
TXN008371,2,0,0,1,0,0,51371.78,66014.56,19,4,4,40,3438.19
TXN008372,5,1,1,0,2,0,36852.79,103028.36,35,1,23,24,3509.74
TXN008373,0,0,0,1,0,2,45092.5,65222.37,53,11,7,15,3244.73
TXN008374,5,1,1,1,0,1,90237.18,89983.94,41,4,11,11,4745.96
TXN008375,0,0,0,0,2,1,18872.02,148770.14,51,13,4,13,3343.22
TXN008376,0,0,1,1,1,1,80774.96,84980.43,59,14,10,46,4019.17
TXN008377,6,1,0,1,0,1,2309.97,148400.46,55,6,18,12,3523.9
TXN008378,6,1,0,0,0,0,92096.91,114607.87,28,3,9,38,5589.92
TXN008379,2,0,1,1,1,1,50279.58,26901.12,69,1,23,29,3349.72
TXN008380,5,1,0,0,0,2,23061.41,121435.26,27,12,17,35,4080.76
TXN008381,6,1,1,1,0,2,784.22,32579.99,46,14,11,45,3287.78
TXN008382,0,0,0,0,2,0,56174.87,84526.01,66,4,8,15,3463.56
TXN008383,6,1,1,1,1,0,24826.54,95854.33,57,10,21,0,2155.12
TXN008384,3,0,1,0,0,1,63310.8,134912.26,23,5,9,40,4349.88
TXN008385,2,0,1,1,0,0,28476.34,39459.39,65,12,19,28,1845.06
TXN008386,5,1,1,1,1,0,9258.39,132631.89,27,7,19,26,4361.29
TXN008387,5,1,0,1,1,0,50752.64,140829.13,47,13,18,12,4294.7
TXN008388,4,0,1,0,2,2,56666.33,22528.23,45,8,20,16,3534.21
TXN008389,5,1,1,1,2,1,45532.71,133939.92,46,10,5,27,5540.2
TXN008390,2,0,1,0,2,0,46074.54,46285.21,68,9,9,19,2435.96
TXN008391,3,0,1,1,0,1,59170.19,21340.13,42,7,18,4,2721.36
TXN008392,5,1,1,1,1,1,52872.17,144200.41,53,6,8,23,6183.5
TXN008393,4,0,0,1,2,1,13690.47,64908.49,44,8,15,8,3519.45
TXN008394,2,0,1,1,1,2,20110.02,97217.69,51,8,7,32,4502.22
TXN008395,0,0,0,1,0,1,14608.21,87402.24,69,5,11,33,3258.73
TXN008396,1,0,0,1,0,1,69482.91,39845.47,51,11,21,45,3302.59
TXN008397,1,0,1,0,1,0,53095.54,103739.2,49,2,4,26,2428.93
TXN008398,0,0,1,0,1,0,43270.58,16456.1,61,13,10,36,1860.54
TXN008399,6,1,0,1,2,2,79934.73,38433.29,21,11,18,32,6667.73
TXN008400,5,1,0,1,1,1,32916.57,142252.93,65,10,2,47,4776.07
TXN008401,1,0,0,1,2,2,57026.61,143491.05,51,7,23,37,6184.36
TXN008402,6,1,1,1,1,1,7903.56,77571.73,33,2,21,28,4285.01
TXN008403,1,0,0,1,1,2,74568.21,33670.04,64,0,14,37,5019.1
TXN008404,0,0,0,0,1,1,69671.65,69026.81,63,12,21,34,2740.46
TXN008405,5,1,1,1,0,0,80336.77,132789.92,28,11,19,19,4295.39
TXN008406,5,1,0,1,0,2,88505.36,19838.37,32,3,2,18,4711.91
TXN008407,6,1,1,0,0,0,75923.81,27901.6,55,13,21,4,2291.47
TXN008408,0,0,0,0,2,1,84526.74,135391.4,47,8,0,24,4568.23
TXN008409,6,1,1,0,2,2,34892.63,68153.68,44,12,10,28,4694.16
TXN008410,5,1,0,1,0,0,34662.07,21684.2,33,7,12,25,2777.49
TXN008411,5,1,1,1,0,0,94457.93,29489.27,18,13,4,45,3952.65
TXN008412,2,0,1,1,1,0,91500.17,133542.74,42,13,6,1,3778.35
TXN008413,6,1,0,1,1,1,55075.49,78614.47,45,5,0,14,4427.22
TXN008414,2,0,1,1,2,2,36972.6,32819.2,60,2,12,44,5512.03
TXN008415,0,0,0,0,2,0,86667.15,135168.37,31,2,9,5,5643.8
TXN008416,3,0,1,1,1,1,32679.41,128339.04,51,6,19,0,4001.87
TXN008417,1,0,1,1,2,1,15786.69,13223.27,65,13,17,8,2296.59
TXN008418,2,0,1,1,0,1,64129.52,91338.62,21,4,12,42,4379.54
TXN008419,1,0,1,0,1,2,4740.87,44207.13,31,2,0,15,2481.36
TXN008420,4,0,1,1,1,1,38220.64,84639.01,33,11,16,13,3316.9
TXN008421,0,0,1,1,2,1,80862.55,49097.57,32,11,11,9,4650.09
TXN008422,3,0,1,1,1,2,29874.01,54222.68,51,11,22,18,3117.02
TXN008423,4,0,0,1,1,2,93165.89,94259.35,30,0,5,7,6328.19
TXN008424,4,0,0,0,0,1,95604.55,85440.28,34,10,6,47,4732.85
TXN008425,5,1,1,0,1,1,81673.72,65326.94,45,8,0,11,4244.23
TXN008426,4,0,1,0,1,0,98770.51,25059.52,69,10,9,5,2128.53
TXN008427,0,0,1,1,1,2,53311.03,145719.35,27,11,2,34,5032.2
TXN008428,2,0,0,0,1,2,57135.36,34444.78,64,11,6,5,2926.86
TXN008429,0,0,1,0,0,0,83698.6,98636.41,34,4,9,5,3446.42
TXN008430,2,0,0,1,1,1,49534.12,21584.27,25,10,9,34,4523.21
TXN008431,4,0,1,1,0,1,40968.64,106363.8,19,14,8,43,3280.59
TXN008432,4,0,1,0,0,1,61667.98,23277.57,18,6,5,10,2877.37
TXN008433,3,0,1,0,0,1,65937.12,42131.17,22,9,23,37,3110.48
TXN008434,2,0,1,0,2,0,75214.13,100577.93,52,14,8,26,3195.57
TXN008435,4,0,1,0,2,2,66985.97,49610.93,39,8,22,25,4353.55
TXN008436,5,1,0,1,1,2,74699.32,84599.11,60,3,8,27,7175.91
TXN008437,1,0,1,1,0,1,67618.69,27430.76,33,12,9,7,2487.26
TXN008438,3,0,0,0,2,0,48304.3,38336.08,26,14,3,24,1889.78
TXN008439,0,0,0,0,1,1,13925.99,112728.63,53,12,15,18,2253.1
TXN008440,3,0,1,0,2,1,78651.6,14919.44,26,11,1,15,3329.21
TXN008441,1,0,1,1,0,0,3562.53,25652.03,31,10,10,49,1082.52
TXN008442,2,0,1,1,1,0,99253.76,40093.84,27,4,8,25,4489.95
TXN008443,0,0,0,1,0,2,82931.62,12826.68,39,2,2,43,5210.74
TXN008444,0,0,0,0,0,2,67255.61,23353.02,33,6,6,14,3363.89
TXN008445,2,0,0,1,2,1,96677.37,49394.81,58,12,12,38,4762.66
TXN008446,6,1,1,0,1,1,61440.79,23008.44,20,14,12,11,3716.87
TXN008447,6,1,0,0,1,2,6115.07,131256.72,45,0,18,23,5254.01
TXN008448,3,0,0,1,1,0,56158.53,19250.33,47,7,10,12,2040.51
TXN008449,4,0,0,0,2,1,28081.82,130537.72,46,2,4,16,4899.76
TXN008450,6,1,1,1,1,1,37263.01,125200.41,18,12,15,12,4953.06
TXN008451,3,0,0,1,2,0,46228.72,24106.62,45,3,1,16,2978.49
TXN008452,6,1,0,0,1,1,77572.77,13526.78,39,9,9,42,4283.38
TXN008453,1,0,1,0,2,0,50541.46,16998.88,49,14,9,0,2005.93
TXN008454,5,1,1,1,1,2,47730.69,92652.93,69,3,18,10,5353.19
TXN008455,4,0,1,1,2,2,30546.23,103849.51,28,10,19,19,4737.32
TXN008456,3,0,0,1,0,2,54217.29,96891.47,43,6,5,30,4758.54
TXN008457,5,1,0,1,0,2,25214.89,85806.76,48,13,21,43,3839.75
TXN008458,5,1,0,1,0,2,26468.88,34455.77,37,11,15,34,4074.64
TXN008459,6,1,1,1,1,1,75847.25,127733.55,37,6,12,38,6048.95
TXN008460,2,0,0,1,2,2,34583.45,55857.69,50,3,18,5,4575.99
TXN008461,1,0,1,0,0,1,5614.27,148064.95,22,5,2,34,2822.82
TXN008462,1,0,1,1,1,1,34695.89,63880.09,58,7,8,27,3576.45
TXN008463,1,0,0,0,2,0,64037.93,46820.68,20,9,9,40,4358.56
TXN008464,4,0,0,0,0,1,81491.57,135195.11,61,13,15,43,3612.39
TXN008465,0,0,0,1,0,1,96212.7,89437.98,67,3,17,0,4939.82
TXN008466,4,0,1,1,1,2,74748.93,111059.06,51,12,3,15,5150.54
TXN008467,3,0,1,1,2,2,43170.74,67175.83,48,0,20,48,5795.01
TXN008468,5,1,0,1,1,0,30262.37,134168.17,59,6,23,44,3912.7
TXN008469,5,1,1,1,0,0,13398.18,138481.53,24,1,23,11,3314.07
TXN008470,0,0,0,0,1,1,62954.8,71147.65,47,10,21,27,3872.75
TXN008471,3,0,0,0,1,0,51233.39,43701.34,35,12,15,14,2172.09
TXN008472,0,0,0,1,0,2,67931.3,100673.99,33,2,17,7,5308.32
TXN008473,5,1,1,1,0,2,24094.75,143641.81,30,7,9,3,4848.63
TXN008474,6,1,1,1,2,2,32702.59,97142.5,50,1,0,30,5935
TXN008475,4,0,0,1,2,1,29563.49,143591.14,24,1,22,45,4472.86
TXN008476,1,0,0,0,0,1,79866.36,58133.12,47,3,9,29,3589.66
TXN008477,5,1,1,0,0,0,17537.37,138111.07,28,5,16,34,2919.9
TXN008478,2,0,0,0,2,2,61042.98,25759.36,23,9,18,5,4933.81
TXN008479,1,0,1,1,1,1,5609.82,60236.82,38,10,15,37,2952.45
TXN008480,5,1,0,1,0,1,55177.99,79225.97,49,1,5,20,4800.12
TXN008481,4,0,1,1,0,0,6859.44,101435.45,22,8,7,29,2174.94
TXN008482,0,0,0,0,1,2,17999.72,51179.49,59,11,15,15,2354.16
TXN008483,6,1,1,0,2,2,11746.02,139393.5,46,1,11,7,6096.33
TXN008484,6,1,0,0,2,0,34999.17,136489.47,52,8,8,26,4244.33
TXN008485,1,0,1,1,1,0,34701.28,121907.13,64,14,15,32,2965.34
TXN008486,4,0,1,0,0,0,82728.72,26010.75,29,6,6,42,2322.08
TXN008487,6,1,1,1,1,0,22955.9,20960.73,54,10,7,11,2389.74
TXN008488,6,1,1,0,0,2,9095.48,79738.4,63,2,19,42,3396.74
TXN008489,3,0,0,1,2,2,60549.42,117148.13,61,8,4,44,5653.25
TXN008490,2,0,1,1,0,0,68901.34,27253.03,39,8,22,41,2746.87
TXN008491,1,0,1,1,0,1,29834.95,99801.25,28,5,8,22,3597.04
TXN008492,0,0,0,1,0,1,60480,83899.75,40,1,7,45,4843.25
TXN008493,6,1,1,0,0,2,77717.63,111638.52,62,6,22,38,4875.8
TXN008494,3,0,0,0,0,2,35081.52,70952.53,27,3,19,45,4658.62
TXN008495,4,0,1,0,2,0,52772.71,107061.52,59,3,15,0,3124.45
TXN008496,6,1,1,1,1,1,15090.01,32345.21,41,6,10,6,3520.01
TXN008497,2,0,1,0,2,2,2852.86,40043.2,63,4,0,35,2812.65
TXN008498,0,0,1,1,0,1,98146.11,136466.77,69,0,16,24,4899.2
TXN008499,4,0,1,0,1,0,30323.22,56112.51,33,2,11,20,2623.18
TXN008500,4,0,1,0,0,2,28250.75,147970.81,29,6,4,36,3926.58
TXN008501,1,0,0,1,2,2,97337.89,16468.64,67,12,13,11,5132.01
TXN008502,6,1,0,1,2,1,72959.24,79422.61,49,8,6,31,5900.73
TXN008503,1,0,1,1,0,1,58737.14,55498.2,41,8,23,48,2786.09
TXN008504,0,0,1,0,0,2,70082.68,149435.11,21,6,6,37,4346.18
TXN008505,6,1,0,1,1,1,71137.69,148604.87,59,4,3,15,5917.04
TXN008506,5,1,0,0,1,1,76451.92,42934.06,50,3,14,0,4341.03
TXN008507,6,1,1,0,0,0,7185.33,47415.96,35,8,6,43,1840.89
TXN008508,5,1,1,0,1,1,41576.73,114954.11,64,5,21,25,3686.7
TXN008509,4,0,1,1,0,2,29865.47,134554.42,34,12,23,13,2775.55
TXN008510,1,0,1,0,0,0,7521.68,102917.58,38,9,8,5,1393.86
TXN008511,2,0,1,1,0,2,41553.6,131059.25,18,1,0,40,5041.8
TXN008512,6,1,1,1,2,0,61809.26,18860.94,63,2,1,19,4261.11
TXN008513,2,0,0,0,0,0,18260.52,99673.99,61,6,7,2,1488.13
TXN008514,6,1,1,0,0,1,30850.16,108023.92,42,14,6,42,3113.12
TXN008515,4,0,1,0,0,1,64097.5,36644.67,48,3,22,11,2574.65
TXN008516,1,0,0,0,1,2,58142.8,118915.83,60,6,2,32,4900.5
TXN008517,0,0,0,1,0,1,86944.15,142197.12,37,12,6,48,4230.83
TXN008518,0,0,0,1,2,0,79227.48,135715.31,43,11,19,49,4389.21
TXN008519,0,0,0,1,2,1,96578.3,44295.44,36,11,15,44,5884.83
TXN008520,6,1,1,1,0,2,59920.73,55358.97,47,4,1,0,3682.98
TXN008521,6,1,0,1,0,0,69997.5,79945.59,42,0,0,18,4506.35
TXN008522,2,0,0,1,0,2,86120.37,32170.57,53,9,7,1,4711.52
TXN008523,1,0,1,1,2,1,84079.25,143553.44,66,2,4,22,6018.48
TXN008524,6,1,0,1,1,0,72012.8,32623.53,35,8,9,44,4170.2
TXN008525,1,0,0,1,1,2,50275.49,116599.21,21,3,3,7,5029.78
TXN008526,2,0,1,0,0,1,27684.09,57799.94,44,11,8,33,1938.65
TXN008527,6,1,1,0,1,1,87782.97,90320.91,50,4,13,3,5764.47
TXN008528,0,0,1,1,2,2,77777.22,16604.34,23,14,20,7,5018.94
TXN008529,0,0,1,1,0,0,83871.74,38701.66,24,1,9,26,3879.02
TXN008530,4,0,1,0,1,2,14508.54,72214.77,18,9,17,25,2699.56
TXN008531,5,1,1,0,0,1,31823.88,104806.77,55,14,22,32,2599.47
TXN008532,3,0,1,0,0,2,42776.06,118858.67,52,10,8,42,3581.01
TXN008533,5,1,0,1,2,1,83916.02,14219.67,40,7,4,39,5539.62
TXN008534,6,1,0,0,2,0,89342.22,31348.63,33,0,22,44,4347.76
TXN008535,1,0,1,0,1,2,28846.83,112170.84,51,13,7,47,3691.18
TXN008536,6,1,0,0,2,0,68799.7,123827.76,51,10,11,39,4387.95
TXN008537,1,0,1,0,0,2,8242.51,43120.01,48,3,19,49,1709.06
TXN008538,1,0,0,0,2,1,41252.54,42151.43,60,5,23,2,2951.33
TXN008539,5,1,1,1,1,0,48923.58,22324.12,48,7,22,8,3609.16
TXN008540,3,0,0,0,1,1,76680.47,31041.16,69,3,18,9,3189.77
TXN008541,4,0,1,1,1,2,89251.24,11122.22,28,1,13,28,5322.13
TXN008542,5,1,0,0,2,1,34059.68,92576.37,25,3,10,20,5655.26
TXN008543,3,0,1,0,2,2,53010.02,136544.79,68,0,10,41,6200.7
TXN008544,0,0,0,0,2,0,64921.1,30940.65,41,7,23,49,3065.04
TXN008545,0,0,0,0,2,1,33204.38,115202.11,40,8,3,17,3457.74
TXN008546,1,0,1,0,2,1,98561.05,90312.22,49,2,17,16,5689.79
TXN008547,2,0,0,1,1,2,87639.55,141589.06,32,13,8,20,5436.58
TXN008548,6,1,0,1,1,2,29992.08,121737.15,45,7,7,2,5293.75
TXN008549,6,1,0,1,2,2,51040.65,129382.06,37,8,3,26,6694.95
TXN008550,1,0,0,1,0,0,23468.64,99479.9,31,11,18,31,1876.7
TXN008551,2,0,0,1,1,1,51693.14,123587.06,43,12,18,41,4565.07
TXN008552,3,0,1,1,0,2,68491.57,59121.73,67,7,21,28,4261.5
TXN008553,0,0,1,1,0,2,9009.35,39262.46,69,13,1,46,2568.43
TXN008554,6,1,0,0,1,1,87076.66,137752.8,54,1,10,28,6103.03
TXN008555,5,1,1,1,0,0,59577.71,112807.02,19,1,2,25,4223.57
TXN008556,2,0,0,0,0,1,98965.49,22698.41,51,9,0,8,2822.28
TXN008557,3,0,1,0,1,2,3046.35,131367.33,51,12,9,26,2972.48
TXN008558,0,0,0,1,1,1,83234.09,58846.55,51,3,20,11,4469.65
TXN008559,5,1,0,0,2,2,79300.32,51758.89,26,0,12,15,6822.44
TXN008560,2,0,0,0,1,2,13718.82,97263.9,61,11,2,46,3265.94
TXN008561,1,0,0,1,0,1,33862.91,89603.81,69,2,6,1,2590.45
TXN008562,1,0,1,0,1,1,88537.22,85355.94,67,3,4,38,3707.74
TXN008563,1,0,1,1,2,0,52086.2,45682.81,20,11,1,26,2140.35
TXN008564,6,1,1,0,1,2,40427.51,144368.33,47,1,17,8,4890.12
TXN008565,3,0,0,1,0,2,90596.9,143016.93,36,11,13,45,5499.62
TXN008566,1,0,1,0,1,2,9787.78,10582.71,48,6,19,1,2117.68
TXN008567,6,1,1,1,0,2,47575.72,57295.87,33,12,1,41,3989.28
TXN008568,4,0,0,0,1,2,65411.22,16376.81,60,9,4,6,2431.29
TXN008569,6,1,0,1,2,1,61049.87,129034.83,41,2,12,7,6238.08
